id	date	temp
2900	2020-12-06 03:57:00	26
2904	2020-12-06 03:55:00	27
2916	2020-12-06 03:43:00	27
2918	2020-12-06 03:39:00	27
2920	2020-12-06 03:37:00	28
2924	2020-12-06 03:33:00	27
2926	2020-12-06 03:31:00	27
2930	2020-12-06 03:29:00	27
2934	2020-12-06 03:23:00	27
2936	2020-12-06 03:21:00	27
2940	2020-12-06 03:19:00	27
2944	2020-12-06 03:17:00	27
2946	2020-12-06 03:15:00	27
2948	2020-12-06 03:13:00	27
2952	2020-12-06 03:11:00	27
2956	2020-12-06 03:03:00	26
2958	2020-12-06 03:01:00	26
2960	2020-12-06 02:59:00	26
2964	2020-12-06 02:57:00	26
2966	2020-12-06 02:55:00	26
2970	2020-12-06 02:53:00	26
2976	2020-12-06 02:49:00	27
2978	2020-12-06 02:47:00	28
2982	2020-12-06 02:45:00	29
2986	2020-12-06 02:43:00	29
2990	2020-12-06 02:41:00	29
2992	2020-12-06 02:39:00	30
2996	2020-12-06 02:35:00	30
2998	2020-12-06 02:33:00	30
3004	2020-12-06 02:25:00	30
3006	2020-12-06 02:23:00	30
3010	2020-12-06 02:21:00	30
3014	2020-12-06 02:17:00	30
3024	2020-12-06 01:57:00	30
3026	2020-12-06 01:55:00	31
3056	2020-12-06 00:53:00	30
3060	2020-12-06 00:49:00	30
3074	2020-12-06 00:21:00	30
3078	2020-12-06 00:17:00	30
3180	2020-12-05 21:33:00	30
3184	2020-12-05 21:31:00	31
3202	2020-12-05 20:35:00	30
3204	2020-12-05 20:33:00	31
3244	2020-12-05 18:59:00	30
3246	2020-12-05 18:57:00	31
3282	2020-12-05 17:53:00	30
3286	2020-12-05 17:51:00	30
3292	2020-12-05 17:47:00	30
3294	2020-12-05 17:45:00	30
3302	2020-12-05 17:29:00	30
3306	2020-12-05 17:27:00	30
3310	2020-12-05 17:25:00	30
3312	2020-12-05 17:23:00	30
3316	2020-12-05 17:21:00	30
3318	2020-12-05 17:19:00	30
3356	2020-12-05 15:50:00	30
3358	2020-12-05 15:48:00	30
3362	2020-12-05 15:42:00	30
3366	2020-12-05 15:40:00	30
3370	2020-12-05 15:38:00	30
3372	2020-12-05 15:36:00	30
3374	2020-12-05 15:34:00	30
3378	2020-12-05 15:32:00	30
3380	2020-12-05 15:30:00	30
3382	2020-12-05 15:28:00	30
3386	2020-12-05 15:26:00	30
3416	2020-12-05 14:12:00	30
3434	2020-12-05 13:34:00	30
3438	2020-12-05 13:32:00	29
3448	2020-12-05 13:06:00	30
3476	2020-12-05 12:04:00	30
3478	2020-12-05 12:02:00	29
3480	2020-12-05 11:54:00	30
3484	2020-12-05 11:52:00	29
3488	2020-12-05 11:50:00	29
3498	2020-12-05 11:18:00	29
3500	2020-12-05 11:13:00	26
3502	2020-12-05 11:10:00	29
3504	2020-12-05 11:08:00	29
3506	2020-12-05 11:07:00	25
3508	2020-12-05 11:06:00	28
3510	2020-12-05 11:02:00	28
3512	2020-12-05 11:00:00	28
3514	2020-12-05 10:58:00	27
3516	2020-12-05 10:56:00	27
3518	2020-12-05 10:54:00	26
3520	2020-12-05 10:52:00	25
3522	2020-12-05 10:50:00	24
3524	2020-12-05 10:48:00	25
3526	2020-12-05 10:44:00	25
3528	2020-12-05 10:42:00	26
3530	2020-12-05 10:40:00	27
3532	2020-12-05 10:38:00	28
3534	2020-12-05 10:36:00	29
3538	2020-12-05 10:30:00	30
3540	2020-12-05 10:26:00	30
3544	2020-12-05 10:24:00	31
3546	2020-12-05 10:19:00	31
3547	2020-12-05 10:18:00	31
3558	2020-12-05 09:50:00	30
3562	2020-12-05 09:40:00	30
3568	2020-12-05 09:30:00	31
3570	2020-12-05 09:28:00	30
3590	2020-12-05 09:06:00	31
3592	2020-12-05 09:04:00	31
3596	2020-12-05 09:02:00	31
3600	2020-12-05 09:00:00	30
3604	2020-12-05 08:58:00	31
3618	2020-12-05 08:36:00	30
3630	2020-12-05 08:26:00	30
3654	2020-12-05 07:58:00	30
3658	2020-12-05 07:50:00	30
3662	2020-12-05 07:42:00	30
3672	2020-12-05 07:16:00	30
3682	2020-12-05 06:52:00	30
3684	2020-12-05 06:50:00	30
3688	2020-12-05 06:44:00	30
3690	2020-12-05 06:42:00	30
3692	2020-12-05 06:41:00	31
3693	2020-12-05 06:40:00	31
3694	2020-12-05 06:38:00	30
3696	2020-12-05 06:36:00	30
3698	2020-12-05 06:34:00	30
3702	2020-12-05 06:32:00	30
3708	2020-12-05 06:22:00	30
3710	2020-12-05 06:18:00	30
3714	2020-12-05 06:14:00	29
3718	2020-12-05 06:12:00	30
3722	2020-12-05 06:10:00	29
3724	2020-12-05 05:58:00	29
3726	2020-12-05 05:57:00	29
3732	2020-12-05 05:41:00	27
3734	2020-12-05 05:40:00	27
3735	2020-12-05 05:38:00	29
3741	2020-12-05 05:22:00	26
3745	2020-12-05 05:19:00	26
3747	2020-12-05 05:17:00	25
3749	2020-12-05 05:14:00	25
3765	2020-12-05 05:00:00	28
3769	2020-12-05 04:56:00	28
3773	2020-12-05 04:50:00	27
3775	2020-12-05 04:47:00	27
3777	2020-12-05 04:45:00	26
3779	2020-12-05 04:43:00	26
3793	2020-12-05 04:17:00	25
3797	2020-12-05 04:09:00	25
3801	2020-12-05 04:05:00	25
3803	2020-12-05 04:03:00	25
3805	2020-12-05 04:01:00	24
3811	2020-12-05 03:55:00	24
3813	2020-12-05 03:53:00	24
3815	2020-12-05 03:49:00	24
3819	2020-12-05 03:47:00	24
3823	2020-12-05 03:45:00	25
3829	2020-12-05 03:41:00	25
3833	2020-12-05 03:39:00	25
3835	2020-12-05 03:37:00	25
3840	2020-12-05 03:30:00	25
3842	2020-12-05 03:29:00	25
3849	2020-12-05 03:19:00	25
3851	2020-12-05 03:18:00	26
3852	2020-12-05 03:17:00	26
3854	2020-12-05 03:15:00	26
3858	2020-12-05 03:13:00	25
3868	2020-12-05 03:02:00	26
3869	2020-12-05 03:01:00	26
3873	2020-12-05 02:57:00	26
3881	2020-12-05 02:51:00	27
3884	2020-12-05 02:50:00	28
3885	2020-12-05 02:49:00	28
3887	2020-12-05 02:48:00	28
3889	2020-12-05 02:47:00	28
3891	2020-12-05 02:45:00	29
3898	2020-12-05 02:40:00	30
3899	2020-12-05 02:39:00	30
3900	2020-12-05 02:38:00	29
3901	2020-12-05 02:37:00	29
3902	2020-12-05 02:29:00	30
3905	2020-12-05 02:25:00	30
4113	2020-12-04 22:05:00	30
4117	2020-12-04 22:01:00	30
4121	2020-12-04 21:59:00	30
4123	2020-12-04 21:57:00	30
4127	2020-12-04 21:55:00	30
4137	2020-12-04 21:47:00	30
4143	2020-12-04 21:43:00	30
4203	2020-12-04 20:18:00	30
4207	2020-12-04 20:16:00	30
4211	2020-12-04 20:15:00	30
4212	2020-12-04 20:14:00	30
4233	2020-12-04 19:46:00	30
4239	2020-12-04 19:42:00	30
4305	2020-12-04 17:44:00	30
4317	2020-12-04 17:30:00	30
4323	2020-12-04 17:26:00	30
4325	2020-12-04 17:24:00	30
4329	2020-12-04 17:20:00	30
4347	2020-12-04 17:00:00	30
4351	2020-12-04 16:58:00	29
4407	2020-12-04 15:48:00	30
4411	2020-12-04 15:46:00	29
4422	2020-12-04 15:15:00	30
4424	2020-12-04 15:14:00	30
4426	2020-12-04 15:13:00	29
4427	2020-12-04 15:12:00	29
4429	2020-12-04 15:08:00	30
4445	2020-12-04 14:30:00	29
4447	2020-12-04 14:28:00	30
4477	2020-12-04 13:22:00	29
4493	2020-12-04 12:50:00	29
4495	2020-12-04 12:44:00	28
4505	2020-12-04 12:28:00	28
4513	2020-12-04 12:18:00	28
4517	2020-12-04 12:14:00	28
4521	2020-12-04 12:10:00	27
4523	2020-12-04 12:08:00	27
4525	2020-12-04 12:04:00	27
4527	2020-12-04 12:02:00	26
4529	2020-12-04 12:00:00	26
4531	2020-12-04 11:58:00	25
4535	2020-12-04 11:56:00	25
4539	2020-12-04 11:52:00	25
4543	2020-12-04 11:50:00	25
4549	2020-12-04 11:46:00	25
4551	2020-12-04 11:44:00	25
4567	2020-12-04 11:28:00	26
4571	2020-12-04 11:26:00	25
4573	2020-12-04 11:24:00	25
4577	2020-12-04 11:20:00	25
4581	2020-12-04 11:18:00	24
4585	2020-12-04 11:16:00	24
4587	2020-12-04 11:14:00	24
4591	2020-12-04 11:12:00	24
4593	2020-12-04 11:10:00	24
4597	2020-12-04 11:08:00	24
4605	2020-12-04 11:00:00	24
4609	2020-12-04 10:54:00	24
4611	2020-12-04 10:50:00	24
4613	2020-12-04 10:48:00	25
4615	2020-12-04 10:42:00	24
4619	2020-12-04 10:36:00	25
4625	2020-12-04 10:34:00	25
4627	2020-12-04 10:32:00	25
4631	2020-12-04 10:30:00	25
4635	2020-12-04 10:28:00	24
4637	2020-12-04 10:26:00	24
4639	2020-12-04 10:24:00	24
4643	2020-12-04 10:22:00	26
4645	2020-12-04 10:20:00	26
4647	2020-12-04 10:18:00	23
4649	2020-12-04 10:14:00	24
4655	2020-12-04 10:12:00	26
4657	2020-12-04 10:10:00	26
4661	2020-12-04 10:08:00	26
4665	2020-12-04 10:06:00	26
4669	2020-12-04 10:04:00	27
4673	2020-12-04 10:00:00	26
4675	2020-12-04 09:56:00	26
4677	2020-12-04 09:54:00	27
4679	2020-12-04 09:51:00	24
4685	2020-12-04 09:47:00	25
4693	2020-12-04 09:30:00	27
4699	2020-12-04 09:20:00	27
4709	2020-12-04 09:04:00	27
4719	2020-12-04 08:54:00	27
4723	2020-12-04 08:50:00	27
4725	2020-12-04 08:48:00	27
4727	2020-12-04 08:46:00	27
4729	2020-12-04 08:40:00	27
4733	2020-12-04 08:38:00	28
4743	2020-12-04 08:30:00	28
4745	2020-12-04 08:29:00	26
4749	2020-12-04 08:24:00	28
4751	2020-12-04 08:16:00	28
4753	2020-12-04 08:14:00	28
4755	2020-12-04 08:10:00	27
4757	2020-12-04 08:08:00	27
4759	2020-12-04 08:06:00	27
4761	2020-12-04 08:04:00	27
4763	2020-12-04 08:02:00	27
4769	2020-12-04 07:46:00	27
4771	2020-12-04 07:28:00	27
4777	2020-12-04 07:20:00	27
4779	2020-12-04 07:18:00	27
4781	2020-12-04 07:14:00	27
4785	2020-12-04 07:11:00	27
4786	2020-12-04 07:10:00	27
4788	2020-12-04 07:09:00	27
4789	2020-12-04 07:07:00	27
4794	2020-12-04 06:57:00	27
4796	2020-12-04 06:46:00	27
4802	2020-12-04 06:37:00	27
4803	2020-12-04 06:36:00	27
4806	2020-12-04 06:33:00	28
4807	2020-12-04 06:30:00	28
4813	2020-12-04 06:24:00	28
4815	2020-12-04 06:20:00	28
4817	2020-12-04 06:16:00	28
4825	2020-12-04 06:08:00	28
4830	2020-12-04 05:57:00	28
4837	2020-12-04 05:46:00	28
4841	2020-12-04 05:44:00	28
4845	2020-12-04 05:42:00	28
4849	2020-12-04 05:40:00	28
4853	2020-12-04 05:38:00	28
4855	2020-12-04 05:36:00	28
4859	2020-12-04 05:34:00	28
4863	2020-12-04 05:32:00	28
4867	2020-12-04 05:28:00	28
4871	2020-12-04 05:26:00	28
4875	2020-12-04 05:22:00	28
4877	2020-12-04 05:21:00	26
4881	2020-12-04 05:20:00	25
4882	2020-12-04 05:19:00	25
4885	2020-12-04 05:18:00	28
4887	2020-12-04 05:17:00	26
4889	2020-12-04 05:14:00	28
4893	2020-12-04 05:12:00	28
4897	2020-12-04 05:08:00	27
4901	2020-12-04 05:06:00	27
4903	2020-12-04 05:04:00	27
4909	2020-12-04 05:02:00	27
4913	2020-12-04 05:00:00	28
4925	2020-12-04 04:52:00	28
4929	2020-12-04 04:50:00	27
4931	2020-12-04 04:48:00	28
4943	2020-12-04 04:30:00	28
4949	2020-12-04 04:26:00	28
4951	2020-12-04 04:24:00	29
4953	2020-12-04 04:22:00	27
4958	2020-12-04 04:19:00	27
4964	2020-12-04 04:13:00	27
4970	2020-12-04 04:09:00	27
4974	2020-12-04 04:07:00	27
4978	2020-12-04 04:05:00	27
4986	2020-12-04 03:56:00	27
4990	2020-12-04 03:54:00	27
4994	2020-12-04 03:52:00	27
5000	2020-12-04 03:49:00	27
5004	2020-12-04 03:45:00	27
5008	2020-12-04 03:43:00	27
5012	2020-12-04 03:41:00	27
5016	2020-12-04 03:39:00	27
5022	2020-12-04 03:35:00	28
5028	2020-12-04 03:31:00	28
5030	2020-12-04 03:28:00	28
5034	2020-12-04 03:26:00	28
5038	2020-12-04 03:18:00	28
5046	2020-12-04 03:14:00	28
5050	2020-12-04 03:12:00	28
5056	2020-12-04 03:10:00	28
5062	2020-12-04 03:04:00	28
5068	2020-12-04 03:00:00	28
5072	2020-12-04 02:58:00	28
5074	2020-12-04 02:56:00	28
5076	2020-12-04 02:54:00	28
5078	2020-12-04 02:52:00	28
5084	2020-12-04 02:48:00	28
5092	2020-12-04 02:42:00	29
5098	2020-12-04 02:40:00	30
5104	2020-12-04 02:34:00	30
5108	2020-12-04 02:32:00	30
5112	2020-12-04 02:30:00	31
5186	2020-12-04 00:14:00	30
5214	2020-12-03 23:40:00	30
5216	2020-12-03 23:38:00	31
5226	2020-12-03 23:20:00	30
5234	2020-12-03 23:16:00	31
5238	2020-12-03 23:14:00	30
5242	2020-12-03 23:10:00	31
5250	2020-12-03 23:02:00	30
5252	2020-12-03 23:00:00	31
5260	2020-12-03 22:48:00	30
5262	2020-12-03 22:46:00	31
5270	2020-12-03 22:40:00	30
5274	2020-12-03 22:34:00	31
5280	2020-12-03 22:28:00	30
5286	2020-12-03 22:22:00	31
5290	2020-12-03 22:18:00	30
5294	2020-12-03 22:16:00	31
5296	2020-12-03 22:14:00	30
5300	2020-12-03 22:10:00	31
5302	2020-12-03 22:08:00	30
5306	2020-12-03 22:06:00	31
5310	2020-12-03 22:04:00	30
5312	2020-12-03 22:02:00	31
5316	2020-12-03 22:00:00	30
5330	2020-12-03 21:44:00	31
5334	2020-12-03 21:42:00	30
5336	2020-12-03 21:40:00	31
5338	2020-12-03 21:38:00	30
5344	2020-12-03 21:30:00	31
5346	2020-12-03 21:28:00	30
5362	2020-12-03 21:06:00	31
5364	2020-12-03 21:04:00	30
5380	2020-12-03 20:46:00	31
5384	2020-12-03 20:44:00	30
5396	2020-12-03 20:08:00	31
5398	2020-12-03 20:06:00	30
5406	2020-12-03 19:50:00	31
5410	2020-12-03 19:48:00	30
5428	2020-12-03 19:32:00	31
5432	2020-12-03 19:30:00	30
5434	2020-12-03 19:28:00	31
5436	2020-12-03 19:26:00	30
5442	2020-12-03 19:20:00	31
5444	2020-12-03 19:18:00	30
5446	2020-12-03 19:14:00	31
5448	2020-12-03 19:10:00	30
5450	2020-12-03 19:08:00	31
5454	2020-12-03 18:58:00	31
5460	2020-12-03 18:50:00	31
5464	2020-12-03 18:40:00	31
5472	2020-12-03 18:32:00	31
5480	2020-12-03 18:26:00	31
5484	2020-12-03 18:20:00	31
5488	2020-12-03 18:16:00	31
5508	2020-12-03 17:54:00	31
5512	2020-12-03 17:52:00	31
5514	2020-12-03 17:50:00	31
5516	2020-12-03 17:48:00	31
5522	2020-12-03 17:40:00	31
5524	2020-12-03 17:36:00	30
5532	2020-12-03 17:18:00	31
5534	2020-12-03 17:16:00	30
5589	2020-12-03 14:57:00	31
5629	2020-12-03 13:49:00	31
5631	2020-12-03 13:47:00	31
5635	2020-12-03 13:45:00	31
5639	2020-12-03 13:43:00	31
5643	2020-12-03 13:41:00	31
5663	2020-12-03 13:03:00	31
5689	2020-12-03 12:25:00	31
5691	2020-12-03 12:23:00	31
5693	2020-12-03 12:21:00	31
5697	2020-12-03 12:15:00	30
5699	2020-12-03 12:13:00	31
5717	2020-12-03 11:43:00	31
5719	2020-12-03 11:41:00	30
5721	2020-12-03 11:39:00	31
5723	2020-12-03 11:37:00	30
5729	2020-12-03 11:27:00	31
5733	2020-12-03 11:25:00	30
5735	2020-12-03 11:21:00	31
5737	2020-12-03 11:19:00	30
5739	2020-12-03 11:11:00	31
5741	2020-12-03 11:09:00	30
5743	2020-12-03 11:05:00	22
5759	2020-12-03 11:02:00	21
5761	2020-12-03 10:59:00	30
5767	2020-12-03 10:45:00	30
5773	2020-12-03 10:35:00	30
5775	2020-12-03 10:29:00	30
5779	2020-12-03 10:27:00	29
5783	2020-12-03 10:25:00	30
5785	2020-12-03 10:23:00	30
5787	2020-12-03 10:21:00	29
5793	2020-12-03 10:10:00	27
5811	2020-12-03 08:49:00	24
5813	2020-12-03 08:48:00	25
5815	2020-12-03 08:32:00	28
5823	2020-12-03 08:13:00	28
5829	2020-12-03 08:07:00	28
5831	2020-12-03 08:03:00	27
5841	2020-12-03 07:55:00	27
5845	2020-12-03 07:32:00	27
5854	2020-12-03 07:08:00	26
5855	2020-12-03 07:05:00	26
5856	2020-12-03 06:55:00	25
5858	2020-12-03 06:53:00	24
5860	2020-12-03 06:51:00	24
5864	2020-12-03 06:47:00	24
